id,planet_name,starname,number_stars,number_planets,spectral_type,star_temp,star_radius,star_mass,right_ascencion,declination,distance,alpha,delta,X,Y,Z
25508,Kepler-771 b,Kepler-771,1,1,,5982,0.96,1.05,287.4441104,38.0884183,1393.85,5.016846142,0.664768306,328.8665076,-1046.589997,859.8337171
25517,Kepler-772 b,Kepler-772,1,1,,5765,1.24,0.97,291.423582,38.2165603,1130.21,5.086301024,0.667004806,324.3440033,-826.6267,699.1880365
25527,Kepler-773 b,Kepler-773,1,1,,5735,1.11,0.95,290.8846217,38.0575539,547.026,5.076894392,0.664229621,153.5475594,-402.4253777,337.2156685
25537,Kepler-774 b,Kepler-774,1,1,,6439.23,1.91,1.3,291.0318604,38.211894,917.804,5.079464192,0.666923364,258.809501,-673.102822,567.7274132
25547,Kepler-775 b,Kepler-775,1,1,,5480,0.88,0.93,291.4332781,41.7033162,398.676,5.086470253,0.727860177,108.7670182,-277.0669158,265.228605
25557,Kepler-776 b,Kepler-776,1,1,,5071,0.78,0.83,287.2726117,41.6356009,727.904,5.013852925,0.726678322,161.5310095,-519.4908575,483.6126706
25566,Kepler-777 b,Kepler-777,1,1,,4043,0.56,0.58,282.7241098,44.3465098,443.106,4.934466591,0.773992608,69.79415133,-309.0945584,309.7293297
25575,Kepler-778 b,Kepler-778,1,1,,5102,0.77,0.81,287.4774867,44.2374702,938.168,5.017428668,0.772089508,201.8689164,-641.1247081,654.4977048
25584,Kepler-779 b,Kepler-779,2,1,,3555,0.4,0.41,285.6285208,44.3107855,283.155,4.985158126,0.773369101,54.58425689,-195.1237916,197.7979244
25593,Kepler-78 b,Kepler-78,2,1,,,,0.83,293.7419543,44.4482521,124.376,5.126764254,0.775768346,35.74844046,-81.27546911,87.09613367
25600,Kepler-780 b,Kepler-780,1,1,,5735,1.1,0.95,281.7663511,44.2924898,557.652,4.917750548,0.773049781,81.39686425,-390.7711405,389.4203633
25608,Kepler-781 b,Kepler-781,1,1,,5330,0.73,0.81,287.6535874,47.4147762,1064.47,5.020502205,0.827543959,218.4427414,-686.3907354,783.7390561
25618,Kepler-782 b,Kepler-782,1,1,,5681.6,1.17,1.01,288.868246,47.75947,446.844,5.041701997,0.833560001,97.143517,-284.2469493,330.8116825
25628,Kepler-783 b,Kepler-783,1,2,,5810,1.17,0.94,291.0628615,47.484789,516.09,5.080005263,0.828765913,125.3438384,-325.4641179,380.408883
25645,Kepler-784 b,Kepler-784,1,1,,5676,1.49,1.02,295.9206663,47.4486164,1303.72,5.164789952,0.828134582,385.3888972,-792.9490807,960.4129277
25655,Kepler-785 b,Kepler-785,1,1,,3806,0.74,,292.0683108,38.8422004,642.051,5.097553664,0.677924286,187.885286,-463.4408188,402.6800385
25665,Kepler-786 b,Kepler-786,1,1,,4568.33,0.82,0.72,293.7439223,38.9392217,485.318,5.126798602,0.679617627,151.9948653,-345.5340309,305.0202543
25675,Kepler-787 b,Kepler-787,1,1,,4334.53,0.63,0.68,291.6924773,38.5729105,503.568,5.090994132,0.67322429,145.5202324,-365.8159967,313.9796954
25684,Kepler-788 b,Kepler-788,1,1,,6297,1.03,1.08,290.0004154,38.5398551,1775.8,5.061462081,0.672647365,475.070745,-1305.216701,1106.427942
25694,Kepler-789 b,Kepler-789,1,1,,6178,0.99,1.04,295.9751549,38.9466396,1480.16,5.165740957,0.679747094,504.1898586,-1034.881118,930.4231746
25704,Kepler-79 b,Kepler-79,1,4,,6223,1.31,1.18,300.5171067,44.3815508,1020.72,5.24501297,0.774604189,370.4401748,-628.4534778,713.9255014
25758,Kepler-790 b,Kepler-790,1,1,,5196,0.77,0.73,286.9171489,38.8722123,703.168,5.007648929,0.678448092,159.3016189,-523.7597168,441.2980733
25768,Kepler-791 b,Kepler-791,1,1,,6362,1.14,1.22,293.5958044,39.0294267,1266.34,5.124213457,0.681192001,393.7659747,-901.474636,797.4389215
25777,Kepler-792 b,Kepler-792,1,1,,5948,0.99,1.01,292.0068239,38.8207001,1425.47,5.096480515,0.677549035,416.1607632,-1029.680938,893.6062363
25786,Kepler-793 b,Kepler-793,1,1,,5776,1.05,0.88,295.2167334,38.7744269,985.699,5.152504005,0.676741415,327.4009272,-695.2352743,617.2998176
25795,Kepler-794 b,Kepler-794,1,1,,6117,1.16,1.05,288.1336793,38.9968923,931.192,5.02888139,0.680624169,225.2420537,-687.7596474,585.978861
25805,Kepler-795 b,Kepler-795,2,1,,5618,1,0.91,291.0189951,38.5455728,492.122,5.07923965,0.672747157,138.0531154,-359.2845941,306.6593886
25814,Kepler-796 b,Kepler-796,1,1,,5426,1.42,0.94,287.3078999,39.1447097,817.584,5.01446882,0.683204069,188.6430993,-605.3692676,516.1253995
25823,Kepler-797 b,Kepler-797,1,1,,5612,0.86,0.9,297.2089078,41.781645,1315.26,5.187274007,0.729227272,448.4460881,-872.2481291,876.3493453
25833,Kepler-798 b,Kepler-798,1,1,,6224,1.29,1.19,292.4782785,42.1422821,972.274,5.10470895,0.735521577,275.6326059,-666.1501694,652.3705615
25843,Kepler-799 b,Kepler-799,1,1,,6063,1.01,1.12,287.1748966,44.8784754,,5.012147475,0.783277159,,,
25853,Kepler-8 b,Kepler-8,1,1,,6213,1.49,1.21,281.2881335,42.4510975,1021.87,4.909404076,0.740911422,147.5884067,-739.4047697,689.7220786
25867,Kepler-80 b,Kepler-80,1,6,K5,4540,0.68,0.73,296.1125759,39.9787451,369.451,5.168139406,0.697760733,124.6043218,-254.2078222,237.373519
25929,Kepler-800 b,Kepler-800,1,1,,5616,0.82,0.91,286.5747697,44.7951858,1019.26,5.001673284,0.781823481,206.3324061,-693.2431646,718.1446933
25939,Kepler-801 b,Kepler-801,1,1,,4390,0.69,0.69,286.0751815,44.6646277,440.426,4.992953825,0.779544813,86.7372672,-300.9976003,309.599988
25949,Kepler-802 b,Kepler-802,1,1,,5674,0.87,0.97,286.0157998,45.0077413,780.585,4.991917419,0.785533275,152.2656812,-530.4614109,552.0315173
25959,Kepler-803 b,Kepler-803,1,1,,5928.59,1.25,1.08,299.2216728,44.6939033,639.771,5.222403384,0.780055768,222.0271531,-396.9181872,449.9631412
25969,Kepler-804 b,Kepler-804,1,2,,5734.31,1.07,1.02,293.3722109,44.7851812,649.65,5.120311014,0.781648868,182.9160585,-423.2571722,457.6463747
25988,Kepler-805 b,Kepler-805,1,1,,6112,1.65,1.19,293.2300178,45.053364,638.49,5.117829276,0.786329541,177.9085845,-414.4919561,451.9009117
25998,Kepler-806 b,Kepler-806,1,1,,5770,1.16,0.99,296.0071956,44.8535698,361.896,5.166300173,0.782842474,112.4940742,-230.5735339,255.2442821
26007,Kepler-807 b,Kepler-807,1,1,,6392,1.07,1.12,289.0201356,48.1197839,1492.95,5.044352971,0.839848664,324.8108884,-942.2434804,1111.564129
26017,Kepler-808 b,Kepler-808,1,1,,4441,0.53,0.53,291.5941514,48.4454907,,5.089278021,0.84553332,,,
26026,Kepler-809 b,Kepler-809,1,1,,5949,0.96,1.05,289.0836324,48.0180689,961.405,5.045461199,0.838073403,210.2537372,-607.7379893,714.6659894
26035,Kepler-81 b,Kepler-81,1,3,,3896,0.52,0.54,293.6369437,42.8248275,348.291,5.124931473,0.747434241,102.4196501,-234.0178989,236.7540051
26078,Kepler-810 b,Kepler-810,1,1,,5999,0.96,1.04,296.6148615,48.0825642,1458.59,5.176905944,0.839199058,436.5332798,-871.1723425,1085.348899
26087,Kepler-811 b,Kepler-811,1,1,,5973,0.94,1,285.4241593,47.8345586,985.041,4.981591345,0.834870544,175.8630069,-637.4166926,730.1218627
26097,Kepler-812 b,Kepler-812,1,1,,6306,1.79,1.4,288.8552821,48.208517,1482.74,5.041475734,0.841397349,319.3428014,-935.104882,1105.493981
26107,Kepler-813 b,Kepler-813,1,1,,5743,0.93,0.95,285.6626752,48.4353251,,4.985754232,0.845355897,,,
26116,Kepler-814 b,Kepler-814,1,1,,6341,1.03,1.08,284.9105256,48.4315896,2055.77,4.972626745,0.8452907,350.9794575,-1318.103251,1538.053163
26125,Kepler-815 b,Kepler-815,1,1,,4986,3.46,1.27,285.2211238,47.8813037,1259.28,4.978047707,0.8356864,221.7348728,-814.9323271,934.0797968
26135,Kepler-816 b,Kepler-816,1,1,,5122,0.78,0.86,293.3628165,39.2124394,983.697,5.120147051,0.684386175,302.2424045,-699.6864489,621.8908184
26145,Kepler-817 b,Kepler-817,1,1,,5926,0.91,1,296.0818498,39.161614,1484.46,5.167603134,0.683499105,506.043585,-1033.792261,937.4513011
26155,Kepler-818 b,Kepler-818,1,1,,5843,0.88,0.99,296.2351072,39.3702865,925.037,5.170277981,0.687141127,316.1190292,-641.446242,586.778433
26165,Kepler-819 b,Kepler-819,1,1,,5162.79,0.79,0.87,295.3708312,39.1772925,664.306,5.155193519,0.683772746,220.6504296,-465.2999254,419.656799
26175,Kepler-82 b,Kepler-82,1,5,,5739,0.93,0.97,292.8733696,42.9661583,904.326,5.111604591,0.749900929,257.2179891,-609.7106831,616.3580966
26221,Kepler-820 b,Kepler-820,1,1,,6205,1.69,1.08,291.0201523,39.2206091,1387.2,5.079259847,0.684528763,385.486441,-1003.171749,877.1376669
26231,Kepler-821 b,Kepler-821,1,1,,5191,0.8,0.84,285.6173937,39.3794684,614.571,4.984963921,0.687301381,127.8864031,-457.5013653,389.9167637
26240,Kepler-822 b,Kepler-822,1,1,,5823,0.96,0.9,292.2760929,39.5501136,860.391,5.101180146,0.690279702,251.4826391,-613.9075434,547.856444
26249,Kepler-823 b,Kepler-823,1,1,,5739,1.18,1.1,284.5825682,39.2201737,1389.27,4.966902809,0.684521164,270.984827,-1041.625842,878.4383655
26258,Kepler-824 b,Kepler-824,1,1,,6157,1.07,1.07,290.477406,39.7319975,1201.4,5.069787137,0.693454175,323.2250798,-865.545105,767.9317541
26267,Kepler-825 b,Kepler-825,1,2,,6224,0.97,0.87,294.769825,39.3984081,807.85,5.144703982,0.687631941,261.5516316,-566.8334067,512.7497007
26286,Kepler-826 b,Kepler-826,1,1,,5977,0.8,0.89,284.8601128,39.2405076,779.596,4.971746876,0.684876058,154.8492815,-583.6011013,493.1545172
26295,Kepler-827 b,Kepler-827,1,1,,5565,1.4,0.98,294.9660027,42.7085608,2046.68,5.148127929,0.745405005,634.7783889,-1363.398193,1388.200557
26305,Kepler-828 b,Kepler-828,1,1,,5039,0.77,0.81,286.8872555,42.4712271,575.322,5.00712719,0.74126275,123.2741,-406.0675477,388.468849
26314,Kepler-829 b,Kepler-829,1,1,,5693,0.8,0.88,282.3328312,42.4638125,1073.76,4.927637491,0.741133341,169.1884209,-773.8375161,724.921592
26324,Kepler-83 b,Kepler-83,2,3,,4648,,,282.2325197,43.6655662,400.409,4.925886725,0.7621079,61.37063875,-283.072508,276.4615112
26371,Kepler-830 b,Kepler-830,1,1,,6241,1,0.95,295.054238,42.7568316,,5.149667925,0.746247489,,,
26379,Kepler-831 b,Kepler-831,1,1,,5628,0.91,0.85,294.9855607,42.7277355,593.54,5.14846928,0.745739666,184.1646384,-395.2023384,402.7259977
26389,Kepler-832 b,Kepler-832,1,1,,5705,1.11,1.02,295.9261101,45.383869,1688.12,5.164884964,0.792097941,518.3830736,-1066.330831,1201.651648
26399,Kepler-833 b,Kepler-833,1,1,,3977,0.54,0.56,290.4799052,45.6005798,467.37,5.069830757,0.795880258,114.4097808,-306.3303361,333.9264053
26409,Kepler-834 b,Kepler-834,1,1,,4423,0.72,0.69,287.0544674,45.1803351,633.937,5.010045589,0.788545605,131.0518977,-427.1985334,449.6698045
26419,Kepler-835 b,Kepler-835,1,1,,5954,1.11,1.08,283.5742181,45.7348003,2406.33,4.94930378,0.798222848,394.2033282,-1632.655368,1723.213351
26427,Kepler-836 b,Kepler-836,1,1,,6244,1.02,1.08,287.4527659,45.7043964,980.035,5.016997209,0.7976922,205.2701592,-652.9101134,701.4564468
26437,Kepler-837 b,Kepler-837,1,1,,5608,0.78,0.99,285.2467607,45.95011,901.907,4.978495155,0.801980711,164.9079165,-605.0100204,648.2318188
26447,Kepler-838 b,Kepler-838,1,1,,6171,1.01,1.09,285.4354695,45.975959,1104.04,4.981788745,0.802431861,204.2094829,-739.589221,793.8580433
26457,Kepler-839 b,Kepler-839,1,1,,6228,1.14,1.1,291.074684,45.242544,944.561,5.080211605,0.789631355,239.1496662,-620.5871328,670.7268673
26467,Kepler-84 b,Kepler-84,1,5,,6039,1.11,1.06,298.2520208,40.4960842,1023.9,5.205479764,0.706790003,368.5627699,-685.8706518,664.9166442
26517,Kepler-840 b,Kepler-840,1,1,,6039,0.99,0.96,296.5073737,49.4572313,1122.19,5.175029928,0.863191525,325.5589294,-652.759804,852.7757137
26526,Kepler-841 b,Kepler-841,1,1,,5023,0.81,,284.2513637,48.8095962,998.961,4.9611222,0.85188816,161.9543042,-637.6329865,751.7433454
26535,Kepler-842 b,Kepler-842,1,1,,4668,0.76,0.74,292.3285976,49.6535171,532.726,5.102096526,0.866617359,131.0303559,-319.031363,406.013579
26545,Kepler-843 b,Kepler-843,1,1,,5631,0.98,,296.3219786,48.9714373,1165.66,5.171794173,0.85471282,339.2924304,-685.8435931,879.3534262
26555,Kepler-844 b,Kepler-844,1,1,,4128,0.57,0.59,287.8578541,48.7739646,431.776,5.024067332,0.851266272,87.2603176,-270.8441549,324.745431
26563,Kepler-845 b,Kepler-845,1,1,,4858,0.69,0.7,290.9576363,49.2037262,431.051,5.078168737,0.858767026,100.7350187,-263.0047687,326.3217925
26573,Kepler-846 b,Kepler-846,1,1,,5787,0.85,0.94,287.0570731,49.0460112,1127.12,5.010091067,0.85601438,216.7002256,-706.2774903,851.2418066
26583,Kepler-847 b,Kepler-847,1,1,,4751,0.66,0.68,283.5048144,49.4509371,513.103,4.948092457,0.863081671,77.89709248,-324.3446759,389.8810881
26591,Kepler-848 b,Kepler-848,1,1,,5695,1.2,1.01,293.2882949,48.8116114,1378.47,5.118846404,0.851923332,358.8953706,-833.8145766,1037.365368
26601,Kepler-849 b,Kepler-849,1,1,,5858,1.89,1.16,290.8517961,48.5213243,822.134,5.076321477,0.846856866,193.827657,-508.8686646,615.9446692
26609,Kepler-85 b,Kepler-85,1,4,,5695,0.87,0.97,290.9734395,45.2902761,765.025,5.078444555,0.790464437,192.6431267,-502.5487021,543.6880341
26651,Kepler-850 b,Kepler-850,1,1,,5797,1.21,1.04,293.0844515,48.5753645,1661.28,5.115288665,0.847800046,430.966836,-1011.147876,1245.672026
26660,Kepler-851 b,Kepler-851,1,1,,5822,0.81,,294.6802199,49.1401106,839.255,5.143140078,0.857656725,229.2578148,-498.8958452,634.738328
26669,Kepler-852 b,Kepler-852,1,1,,6121,1.16,1.23,297.3915863,48.5606875,1619.03,5.190462349,0.847543884,492.9720861,-951.3814777,1213.717408
26679,Kepler-853 b,Kepler-853,1,1,,6343,1.14,1.21,283.936781,49.1102748,568.676,4.955631696,0.857135992,89.65883714,-361.2997842,429.9024911
26689,Kepler-854 b,Kepler-854,1,1,,6292,1.39,1.16,293.351268,43.1346404,1397.04,5.119945492,0.752841497,404.0918083,-935.984414,955.1773389
26698,Kepler-855 b,Kepler-855,1,1,,5847,1.14,0.95,295.0949565,43.537565,1506.58,5.150378597,0.759873858,463.2041853,-989.061684,1037.777512
26707,Kepler-856 b,Kepler-856,1,1,,5535,0.93,0.96,289.6038379,46.3149097,1351.17,5.054540498,0.808347667,313.1175094,-879.1497712,977.0944039
26717,Kepler-857 b,Kepler-857,1,1,,5635,0.8,0.88,294.6323978,43.4004526,983.502,5.142305425,0.757480795,297.8342254,-649.5557277,675.7575858
26727,Kepler-858 b,Kepler-858,1,1,,5591,0.89,0.9,288.8488552,51.2090375,298.532,5.041363564,0.893766311,60.42255206,-176.9952315,232.6868244
26737,Kepler-859 b,Kepler-859,1,1,,5100,0.71,0.79,286.7418337,43.1901197,839.903,5.004589101,0.753809793,176.3968869,-586.4055331,574.8475784
26747,Kepler-860 b,Kepler-860,1,1,,5529.64,0.91,0.97,295.5772681,46.2547028,1056.36,5.158796522,0.807296858,315.3444728,-658.8453718,763.1363503
26757,Kepler-861 b,Kepler-861,1,1,,5155,0.84,0.85,292.3539624,46.2262465,850.327,5.102539225,0.806800202,223.733976,-544.059706,614.0017518
26767,Kepler-862 b,Kepler-862,1,1,,5030,1.17,0.84,297.7792466,46.4926688,1039.03,5.197228297,0.811450149,333.3853032,-632.8770378,753.5942115
26777,Kepler-863 b,Kepler-863,1,1,,5880,0.92,0.99,297.6644677,43.2489903,1499.66,5.195225028,0.754837279,507.159604,-967.453993,1027.522274
26787,Kepler-864 b,Kepler-864,1,1,,6213,1.2,1.27,285.0570943,46.3206074,2022.9,4.975184852,0.808447111,362.9302481,-1349.095283,1462.99281
26797,Kepler-865 b,Kepler-865,1,1,,5438,0.92,0.82,297.7242257,43.5272796,586.137,5.196268001,0.759694343,197.7060735,-376.1880213,403.672471
26807,Kepler-866 b,Kepler-866,1,1,,4831,0.72,0.71,290.1222112,43.085407,646.667,5.063587819,0.751982212,162.4770247,-443.456586,441.7303268
26816,Kepler-867 b,Kepler-867,1,1,,5541,0.91,0.92,287.2852554,51.2499499,1195.54,5.014073599,0.894480367,222.3469128,-714.5213268,932.3824406
26826,Kepler-868 b,Kepler-868,1,1,,5970,0.91,1,282.3635315,46.6752384,1593.13,4.928173312,0.814636589,234.0473516,-1067.748449,1158.964316
26834,Kepler-869 b,Kepler-869,1,1,,5575,0.94,0.98,289.4245955,50.9941198,939.455,5.051412128,0.89001529,196.6439861,-557.6366997,730.0329793
26844,Kepler-87 b,Kepler-87,1,2,,5600,1.48,,297.9168433,46.9651146,1232.9,5.199629813,0.819695883,393.9275284,-743.4710442,901.1738561
26864,Kepler-870 b,Kepler-870,1,1,,6170,0.99,1.06,295.4025625,50.4785992,1259.46,5.155747334,0.881017758,343.814458,-723.9879987,971.531002
26874,Kepler-871 b,Kepler-871,1,1,,5812,1.41,1.05,294.5270634,43.3681317,1976.05,5.140466993,0.756916689,596.3253818,-1306.880414,1356.920493
26884,Kepler-872 b,Kepler-872,1,1,,5751,0.85,0.94,295.4174725,43.6056117,879.683,5.156007563,0.761061497,273.3995286,-575.3252056,606.7089797
26893,Kepler-873 b,Kepler-873,1,1,,5983,1.09,1.1,296.4031319,51.2712773,1182.22,5.173210565,0.894852601,328.9047565,-662.4834071,922.2697679
26903,Kepler-874 b,Kepler-874,1,1,,5747,1.18,1.03,294.9568477,43.0142991,1082.16,5.147968144,0.750741145,333.8596775,-717.374492,738.2288396
26912,Kepler-875 b,Kepler-875,1,1,,5783,0.88,0.98,297.3012497,43.1418313,1242.62,5.188885678,0.752967002,415.8724278,-805.6949496,849.7118549
26922,Kepler-876 b,Kepler-876,1,1,,5023,0.89,0.84,283.4781717,43.3837235,820.913,4.947627454,0.757188817,139.0559335,-580.1833048,563.8696071
26931,Kepler-877 b,Kepler-877,1,1,,5413,0.86,0.86,289.8591023,46.5227429,602.176,5.058995702,0.811975041,140.7537762,-389.6969081,436.967538
26940,Kepler-878 b,Kepler-878,1,1,,5170,1.07,,285.2962562,46.6034497,791.625,4.979359014,0.81338364,143.4812646,-524.6138483,575.2074213
26950,Kepler-879 b,Kepler-879,1,1,,5833,1.02,0.97,295.8065515,50.9097521,802.672,5.162798273,0.888542796,220.3311709,-455.6439486,622.9968754
26961,Kepler-880 b,Kepler-880,1,1,,6915,1.45,1.39,281.9712347,43.6727839,601.324,4.921326441,0.762233873,90.21442865,-425.4757644,415.2376232
26971,Kepler-881 b,Kepler-881,1,1,,6210,1.03,1.09,288.9925529,46.6706513,1375.18,5.043871562,0.814556529,307.1019283,-892.2654883,1000.335312
26979,Kepler-882 b,Kepler-882,1,1,,5208,0.69,0.77,294.6500256,43.3356106,504.605,5.142613088,0.756349088,153.075772,-333.5766874,346.2955496
26988,Kepler-883 b,Kepler-883,1,1,,5948,1.02,0.93,286.433726,50.3002266,627.455,4.999211607,0.877904569,113.3876716,-384.4226725,482.7651829
26998,Kepler-884 b,Kepler-884,1,1,,6070,1.03,1,292.5844328,49.9232012,476.733,5.106561692,0.871324234,117.8737331,-283.3904554,364.7875904
27007,Kepler-885 b,Kepler-885,1,1,,6453,1.33,1.22,288.6615682,49.7371538,651.318,5.038094789,0.868077094,134.6925161,-398.8125625,497.0126791
27017,Kepler-886 b,Kepler-886,1,1,,6334,1.04,1.03,286.2717162,43.5952037,711.297,4.996384003,0.760879843,144.3392094,-494.5076501,490.4811911
27027,Kepler-887 b,Kepler-887,1,2,,6367,1.37,1.27,290.0907893,39.8169085,886.588,5.063039403,0.694936151,233.9237542,-639.5452517,567.7145673
27046,Kepler-888 b,Kepler-888,1,1,,5875,0.9,0.97,295.5212866,49.7386804,420.817,5.157819461,0.868103739,117.1744524,-245.4266499,321.1274742
27056,Kepler-889 b,Kepler-889,1,1,,5876,1.29,1.13,291.467454,50.7595597,598.313,5.087066735,0.885921444,138.5127872,-352.2217939,463.392341
27065,Kepler-890 b,Kepler-890,1,1,,6235,1.39,,288.435718,43.7634712,1712.12,5.034152959,0.763816665,391.029921,-1173.037271,1184.244087
27075,Kepler-891 b,Kepler-891,1,1,,5919,1,1.11,291.0837644,40.3552252,2340.58,5.080370088,0.70433155,641.6282028,-1664.222302,1515.583095
27085,Kepler-892 b,Kepler-892,1,1,,4797,0.7,0.73,283.1296399,43.8880983,570.727,4.941544426,0.765991818,93.43348617,-400.5676803,395.6577128
27095,Kepler-893 b,Kepler-893,1,1,,5863,0.92,1.07,284.9630591,43.9130282,1285.59,4.973543628,0.766426927,239.1234155,-894.727806,891.6410677
27105,Kepler-894 b,Kepler-894,1,1,,6170,0.99,1.06,288.7340513,46.939363,1162.91,5.039359858,0.819246433,255.0143984,-751.9357758,849.6587043
27115,Kepler-895 b,Kepler-895,1,1,,3940,0.53,0.55,289.2906978,51.4089936,540.134,5.049075172,0.897256203,111.3027436,-317.9962407,422.1786685
27124,Kepler-896 b,Kepler-896,1,1,,5506,0.81,0.89,282.4391402,43.7344291,2334.93,4.929492933,0.763309784,363.4072295,-1647.503768,1614.176145
27134,Kepler-897 b,Kepler-897,1,1,,5839,1.04,1.03,290.5867992,51.6957731,1519.25,5.071696409,0.90226145,331.1216956,-881.5516424,1192.202033
27143,Kepler-898 b,Kepler-898,1,1,,4223,0.62,0.65,286.5854116,46.8708877,484.891,5.001859021,0.818051314,94.62284955,-317.7014764,353.8807287
27152,Kepler-899 b,Kepler-899,1,1,,5652,1.1,1,297.4825612,40.6807412,1246.43,5.19205016,0.710012876,436.2055246,-838.5660738,812.4773382
27162,Kepler-9 b,Kepler-9,1,3,,5754,1.05,1.03,285.5739904,38.4008192,628.257,4.984206391,0.670220731,132.1888181,-474.278271,390.2474806
27195,Kepler-900 b,Kepler-900,1,1,,4850,0.71,,296.177272,46.9989635,487.525,5.169268566,0.820286658,146.6813257,-298.3945536,356.5471984
27205,Kepler-901 b,Kepler-901,1,1,,4246,0.55,0.58,291.1528056,40.8876814,253.867,5.081575084,0.713624664,69.2562947,-178.9905415,166.1758267
27215,Kepler-902 b,Kepler-902,1,1,,5509,1.17,0.92,289.7317067,46.953875,1165.34,5.056772229,0.819499715,268.5553985,-748.7403107,851.6356384
27225,Kepler-903 b,Kepler-903,1,2,,5562,1.64,0.98,288.7710137,40.6641771,1369.24,5.040004973,0.709723778,334.2160431,-983.3836554,892.2300154
27245,Kepler-904 b,Kepler-904,1,1,,6221,1.06,,288.8229001,40.38901,978.125,5.040910562,0.704921206,240.3702014,-705.1588581,633.7993899
27254,Kepler-905 b,Kepler-905,1,1,,5461,0.86,0.95,290.0511468,46.7134077,529.268,5.062347511,0.815302769,124.420584,-340.8955902,385.2717622
27264,Kepler-906 b,Kepler-906,1,1,,6035,1.02,1.06,291.4055614,40.1254254,757.791,5.085986505,0.700320787,211.4743398,-539.4647724,488.3682654
27274,Kepler-907 b,Kepler-907,1,1,,6082.73,,,285.4764959,41.6326615,,4.982504791,0.72662702,,,
27283,Kepler-908 b,Kepler-908,3,1,,5992,1.12,1.12,295.3225434,39.3764624,290.843,5.154350738,0.687248917,96.15854686,-203.2179931,184.5145842
27293,Kepler-909 b,Kepler-909,1,1,,6015.47,1.26,1.11,289.5063796,45.3709728,309.596,5.05283953,0.79187286,72.62429334,-205.0121297,220.3302564
27303,Kepler-91 b,Kepler-91,1,1,K3,4550,6.3,1.31,285.6729033,44.1167513,1294.69,4.985932746,0.769982565,251.0965185,-894.9287739,901.2631271
27318,Kepler-910 b,Kepler-910,1,1,,6230,1.51,,296.0472937,42.7429414,400.289,5.167000017,0.746005059,129.0880778,-264.1162424,271.6802572
27327,Kepler-911 b,Kepler-911,1,1,,6065,1.88,1.2,298.5891948,40.7506921,556.168,5.21136456,0.71123375,201.6170045,-369.9577326,363.0491754
